symbol,name,exchange,breakout_date,breakout_close,breakout_ma250,breakout_premium_pct,latest_date,latest_close,latest_ma250,latest_premium_pct,sessions_since_breakout,signal_type
TMO,Thermo Fisher Scientific Inc Common Stock,NYSE,2026-06-26,513.030029296875,512.9891202392578,0.0079746442961825,2026-06-26,513.030029296875,512.9891202392578,0.0079746442961825,0,today
DXCM,"DexCom, Inc. - Common Stock",NASDAQ,2026-06-26,70.13999938964844,70.12356004333496,0.0234433994841687,2026-06-26,70.13999938964844,70.12356004333496,0.0234433994841687,0,today
CNH,CNH Industrial N.V. Common Shares,NYSE,2026-06-26,11.039999961853027,11.02679999923706,0.1197080079159862,2026-06-26,11.039999961853027,11.02679999923706,0.1197080079159862,0,today
AR,Antero Resources Corporation Common Stock,NYSE,2026-06-26,35.165000915527344,35.12038003540039,0.1270512451231331,2026-06-26,35.165000915527344,35.12038003540039,0.1270512451231331,0,today
DRUG,Bright Minds Biosciences Inc. - common stock,NASDAQ,2026-06-26,65.79000091552734,65.706360206604,0.1272946921125228,2026-06-26,65.79000091552734,65.706360206604,0.1272946921125228,0,today
STC,Stewart Information Services Corporation Common Stock,NYSE,2026-06-26,68.68000030517578,68.55572007751465,0.1812835275023072,2026-06-26,68.68000030517578,68.55572007751465,0.1812835275023072,0,today
IBM,International Business Machines Corporation Common Stock,NYSE,2026-06-26,271.6300048828125,271.125,0.186262750691557,2026-06-26,271.6300048828125,271.125,0.186262750691557,0,today
FIVN,"Five9, Inc. - Common Stock",NASDAQ,2026-06-26,21.31999969482422,21.274780052185054,0.2125504589389093,2026-06-26,21.31999969482422,21.274780052185054,0.2125504589389093,0,today
MDB,"MongoDB, Inc. - Class A Common Stock",NASDAQ,2026-06-26,314.010009765625,313.08650006103517,0.294969506641074,2026-06-26,314.010009765625,313.08650006103517,0.294969506641074,0,today
NXP,Nuveen Select Tax Free Income Portfolio Common Stock,NYSE,2026-06-26,14.289999961853027,14.241920013427734,0.3375945685691439,2026-06-26,14.289999961853027,14.241920013427734,0.3375945685691439,0,today
TVA,Texas Ventures Acquisition III Corp - Class A Ordinary Share,NASDAQ,2026-06-26,10.550000190734863,10.51339199066162,0.3482054136834112,2026-06-26,10.550000190734863,10.51339199066162,0.3482054136834112,0,today
MBI,MBIA Inc. Common Stock,NYSE,2026-06-26,6.510000228881836,6.487080009460449,0.3533210533546826,2026-06-26,6.510000228881836,6.487080009460449,0.3533210533546826,0,today
DG,Dollar General Corporation Common Stock,NYSE,2026-06-26,119.5500030517578,119.125319732666,0.3565013047140963,2026-06-26,119.5500030517578,119.125319732666,0.3565013047140963,0,today
OFLX,"Omega Flex, Inc. - Common Stock",NASDAQ,2026-06-26,31.709999084472656,31.58840003967285,0.38494841349066,2026-06-26,31.709999084472656,31.58840003967285,0.38494841349066,0,today
HUN,Huntsman Corporation Common Stock,NYSE,2026-06-26,11.40999984741211,11.363279987335206,0.4111476627256749,2026-06-26,11.40999984741211,11.363279987335206,0.4111476627256749,0,today
PLAG,Planet Green Holdings Corp. Common Stock,NYSE American,2026-06-26,1.9900000095367432,1.979959993839264,0.5070817455261167,2026-06-26,1.9900000095367432,1.979959993839264,0.5070817455261167,0,today
AMZN,"Amazon.com, Inc. - Common Stock",NASDAQ,2026-06-26,232.69000244140625,231.45172009277343,0.5350067600000896,2026-06-26,232.69000244140625,231.45172009277343,0.5350067600000896,0,today
NNVC,"NanoViricides, Inc. Common Stock",NYSE American,2026-06-26,1.340000033378601,1.3327999987602237,0.5402186843543655,2026-06-26,1.340000033378601,1.3327999987602237,0.5402186843543655,0,today
