symbol,name,exchange,breakout_date,breakout_close,breakout_ma250,breakout_premium_pct,latest_date,latest_close,latest_ma250,latest_premium_pct,sessions_since_breakout,signal_type
CVRX,"CVRx, Inc. - Common Stock",NASDAQ,2026-04-24,7.71999979019165,7.717660009384155,0.0303172309307431,2026-04-24,7.71999979019165,7.717660009384155,0.0303172309307431,0,today
SCSC,"ScanSource, Inc. - Common Stock",NASDAQ,2026-04-24,40.43000030517578,40.39956007385254,0.0753479277189939,2026-04-24,40.43000030517578,40.39956007385254,0.0753479277189939,0,today
MET,"MetLife, Inc. Common Stock",NYSE,2026-04-24,77.69999694824219,77.62951995849609,0.0907863268815534,2026-04-24,77.69999694824219,77.62951995849609,0.0907863268815534,0,today
EFC,Ellington Financial Inc. Common Stock,NYSE,2026-04-24,13.140000343322754,13.120159965515136,0.1512205480707962,2026-04-24,13.140000343322754,13.120159965515136,0.1512205480707962,0,today
CVR,Chicago Rivet & Machine Co. Common Stock,NYSE American,2026-04-24,11.829999923706056,11.810679996490478,0.1635801428987893,2026-04-24,11.829999923706056,11.810679996490478,0.1635801428987893,0,today
CTGO,Contango Silver & Gold Inc. Common Stock,NYSE American,2026-04-24,22.84000015258789,22.794879997253418,0.1979398678120247,2026-04-24,22.84000015258789,22.794879997253418,0.1979398678120247,0,today
NTWK,NETSOL Technologies Inc. - Common Stock,NASDAQ,2026-04-24,3.549999952316284,3.538400011062622,0.327830127102513,2026-04-24,3.549999952316284,3.538400011062622,0.327830127102513,0,today
OPRT,Oportun Financial Corporation - common stock,NASDAQ,2026-04-24,5.769999980926514,5.748360012054444,0.3764546553571835,2026-04-24,5.769999980926514,5.748360012054444,0.3764546553571835,0,today
NODK,"NI Holdings, Inc. - Common Stock",NASDAQ,2026-04-24,13.239999771118164,13.17968000793457,0.4576724408125177,2026-04-24,13.239999771118164,13.17968000793457,0.4576724408125177,0,today
PCSC,Perceptive Capital Solutions Corp - Class A Ordinary Shares,NASDAQ,2026-04-24,11.369999885559082,11.313052017211914,0.5033820074417328,2026-04-24,11.369999885559082,11.313052017211914,0.5033820074417328,0,today
ZETA,Zeta Global Holdings Corp. Class A Common Stock,NYSE,2026-04-24,17.530000686645508,17.435920013427733,0.539579632995113,2026-04-24,17.530000686645508,17.435920013427733,0.539579632995113,0,today
CUE,"Cue Biopharma, Inc. - Common Stock",NASDAQ,2026-04-24,17.69499969482422,17.599551984786988,0.5423303395434953,2026-04-24,17.69499969482422,17.599551984786988,0.5423303395434953,0,today
TARS,"Tarsus Pharmaceuticals, Inc. - Common Stock",NASDAQ,2026-04-24,61.45000076293945,61.11136001586914,0.5541371473035017,2026-04-24,61.45000076293945,61.11136001586914,0.5541371473035017,0,today
CRL,"Charles River Laboratories International, Inc. Common Stock",NYSE,2026-04-24,169.8000030517578,168.8512804260254,0.561868777861041,2026-04-24,169.8000030517578,168.8512804260254,0.561868777861041,0,today
BOSC,B.O.S. Better Online Solutions - Ordinary Shares,NASDAQ,2026-04-24,4.78000020980835,4.751440010070801,0.6010851379163906,2026-04-24,4.78000020980835,4.751440010070801,0.6010851379163906,0,today
NXPL,NextPlat Corp - Common Stock,NASDAQ,2026-04-24,6.670000076293945,6.626200009346008,0.6610133543533125,2026-04-24,6.670000076293945,6.626200009346008,0.6610133543533125,0,today
FRPT,"Freshpet, Inc. - Common Stock",NASDAQ,2026-04-24,66.1500015258789,65.69955992126465,0.6856082524054452,2026-04-24,66.1500015258789,65.69955992126465,0.6856082524054452,0,today
NDAQ,"Nasdaq, Inc. - Common Stock",NASDAQ,2026-04-24,89.9000015258789,89.10804000854492,0.8887655000132888,2026-04-24,89.9000015258789,89.10804000854492,0.8887655000132888,0,today
SHAK,"Shake Shack, Inc. Class A Common Stock",NYSE,2026-04-24,103.0199966430664,102.05195993041993,0.9485723873470908,2026-04-24,103.0199966430664,102.05195993041993,0.9485723873470908,0,today
XMTR,"Xometry, Inc. - Class A Common Stock",NASDAQ,2026-04-24,47.709999084472656,47.213519973754885,1.0515613133563306,2026-04-24,47.709999084472656,47.213519973754885,1.0515613133563306,0,today
EXTR,"Extreme Networks, Inc. - Common Stock",NASDAQ,2026-04-24,17.59000015258789,17.394759986877443,1.1224079312260438,2026-04-24,17.59000015258789,17.394759986877443,1.1224079312260438,0,today
WKC,World Kinect Corporation Common Stock,NYSE,2026-04-24,26.11000061035156,25.812879989624022,1.1510556778126846,2026-04-24,26.11000061035156,25.812879989624022,1.1510556778126846,0,today
W,Wayfair Inc. Class A Common Stock,NYSE,2026-04-24,78.77999877929688,77.87259997558594,1.1652350171888592,2026-04-24,78.77999877929688,77.87259997558594,1.1652350171888592,0,today
VCYT,"Veracyte, Inc. - Common Stock",NASDAQ,2026-04-24,34.33000183105469,33.90131993865967,1.2644991203017095,2026-04-24,34.33000183105469,33.90131993865967,1.2644991203017095,0,today
NRG,"NRG Energy, Inc. Common Stock",NYSE,2026-04-24,159.80999755859375,157.21792016601563,1.6487162467490937,2026-04-24,159.80999755859375,157.21792016601563,1.6487162467490937,0,today
LXFR,Luxfer Holdings PLC Ordinary Shares,NYSE,2026-04-24,13.140000343322754,12.924920001983642,1.66407483610036,2026-04-24,13.140000343322754,12.924920001983642,1.66407483610036,0,today
XPER,Xperi Inc. Common Stock,NYSE,2026-04-24,6.619999885559082,6.499399997711182,1.8555541725447044,2026-04-24,6.619999885559082,6.499399997711182,1.8555541725447044,0,today
RMAX,"RE/MAX Holdings, Inc. Class A Common Stock",NYSE,2026-04-24,7.989999771118164,7.828479988098144,2.063233006478682,2026-04-24,7.989999771118164,7.828479988098144,2.063233006478682,0,today
ADPT,Adaptive Biotechnologies Corporation - Common Stock,NASDAQ,2026-04-24,14.140000343322754,13.851819999694824,2.080451114974635,2026-04-24,14.140000343322754,13.851819999694824,2.080451114974635,0,today
CHDN,"Churchill Downs, Incorporated - Common Stock",NASDAQ,2026-04-24,101.5500030517578,99.20984008789064,2.3588012658764645,2026-04-24,101.5500030517578,99.20984008789064,2.3588012658764645,0,today
RAMP,"LiveRamp Holdings, Inc. Common Stock",NYSE,2026-04-24,29.25,28.558759925842285,2.4204134771700136,2026-04-24,29.25,28.558759925842285,2.4204134771700136,0,today
IPWR,Ideal Power Inc. - Common Stock,NASDAQ,2026-04-24,4.5,4.386192010879516,2.5946878029551534,2026-04-24,4.5,4.386192010879516,2.5946878029551534,0,today
OSTX,OS Therapies Incorporated Common Stock,NYSE American,2026-04-24,1.7699999809265137,1.7233600006103516,2.7063399579683844,2026-04-24,1.7699999809265137,1.7233600006103516,2.7063399579683844,0,today
GSM,Ferroglobe PLC - Ordinary Shares,NASDAQ,2026-04-24,4.53000020980835,4.409040012359619,2.7434588279908967,2026-04-24,4.53000020980835,4.409040012359619,2.7434588279908967,0,today
AVNW,"Aviat Networks, Inc. - Common Stock",NASDAQ,2026-04-24,23.36000061035156,22.658799980163575,3.094606205102868,2026-04-24,23.36000061035156,22.658799980163575,3.094606205102868,0,today
LSE,"Leishen Energy Holding Co., Ltd. - Class A Ordinary Shares",NASDAQ,2026-04-24,5.327000141143799,5.164039999008179,3.1556715704548877,2026-04-24,5.327000141143799,5.164039999008179,3.1556715704548877,0,today
NBBK,"NB Bancorp, Inc. - Common Stock",NASDAQ,2026-04-24,19.81999969482422,19.17423998260498,3.36785037010634,2026-04-24,19.81999969482422,19.17423998260498,3.36785037010634,0,today
PUBM,"PubMatic, Inc. - Class A Common Stock",NASDAQ,2026-04-24,9.619999885559082,9.303000003814695,3.4075016834827387,2026-04-24,9.619999885559082,9.303000003814695,3.4075016834827387,0,today
SNPS,"Synopsys, Inc. - Common Stock",NASDAQ,2026-04-24,500.8200073242187,483.58440112304686,3.5641360972655356,2026-04-24,500.8200073242187,483.58440112304686,3.5641360972655356,0,today
CDNS,"Cadence Design Systems, Inc. - Common Stock",NASDAQ,2026-04-24,332.8900146484375,318.2637598876953,4.5956394048456195,2026-04-24,332.8900146484375,318.2637598876953,4.5956394048456195,0,today
AIFF,"Firefly Neuroscience, Inc.  - Common Stock",NASDAQ,2026-04-24,2.2899999618530273,2.1877600021362307,4.673271273675583,2026-04-24,2.2899999618530273,2.1877600021362307,4.673271273675583,0,today
EW,Edwards Lifesciences Corporation Common Stock,NYSE,2026-04-24,84.1500015258789,79.98120004272461,5.212226724439484,2026-04-24,84.1500015258789,79.98120004272461,5.212226724439484,0,today
